time(ms);RPM(1/min);MAP(kPa);IAT2(°C);TP_REL(%);FRP(kPa);SHRTFT1(%);SHRTFT2(%);LOAD(%);TCBP_DSD(kPa);WGATE_PRES(kPa);FUELSYS_A_PCTB1(%);FUELSYS_B_PCTB1(%)
36499;4644;39.0;43;15.29;7600.0;1.56;0.00;16.47;103.3;42.0;78.04;21.96
36511;4648;39.0;43;15.29;7510.0;2.34;0.00;15.69;103.2;41.5;78.04;21.96
36530;4652;38.0;43;15.29;7430.0;2.34;0.78;15.29;103.1;41.5;78.04;21.96
36540;4657;38.0;43;14.90;7340.0;2.34;0.78;15.29;103.1;41.5;78.04;21.96
36550;4661;37.0;43;14.90;7260.0;2.34;0.78;14.90;103.1;41.5;67.84;32.16
36564;4665;37.0;43;14.90;7170.0;3.13;0.78;14.90;103.1;41.5;67.84;32.16
36580;4663;36.0;43;14.90;7090.0;3.13;1.56;14.51;103.1;41.5;67.84;32.16
36591;4661;36.0;43;14.51;7000.0;3.13;1.56;14.51;103.1;41.5;67.84;32.16
36601;4659;36.0;43;14.51;6920.0;3.13;1.56;14.12;103.1;41.5;67.84;32.16
36610;4657;36.0;43;14.51;6830.0;3.91;1.56;14.12;103.1;41.0;67.84;32.16
36621;4655;36.0;43;14.51;6820.0;3.91;2.34;13.73;103.1;41.0;67.84;32.16
36630;4652;36.0;43;14.51;6820.0;3.91;2.34;13.73;103.1;41.0;67.84;32.16
36639;4650;36.0;43;14.51;6810.0;3.91;2.34;13.33;103.1;41.0;67.84;32.16
36650;4648;36.0;43;14.51;6810.0;3.13;2.34;13.33;103.1;41.0;67.84;32.16
36661;4646;36.0;43;14.90;6800.0;3.13;2.34;13.33;103.0;41.0;67.84;32.16
36670;4644;36.0;43;14.90;6800.0;3.13;2.34;13.33;103.0;41.0;70.98;29.02
36684;4642;36.0;43;14.90;6790.0;3.13;2.34;13.33;103.0;41.0;70.98;29.02
36700;4643;36.0;43;14.90;6790.0;3.13;3.13;13.33;103.0;41.0;70.98;29.02
36709;4645;36.0;43;14.90;6780.0;3.13;3.13;13.33;102.9;41.0;70.98;29.02
36720;4646;36.0;43;14.90;6780.0;2.34;3.13;13.33;102.9;41.0;70.98;29.02
36729;4648;36.0;43;14.90;6770.0;2.34;3.13;13.33;102.9;40.5;70.98;29.02
36739;4649;36.0;43;14.51;6810.0;2.34;3.13;13.33;102.9;40.5;70.98;29.02
36751;4650;36.0;43;14.51;6840.0;2.34;3.13;13.33;102.8;40.5;70.98;29.02
36759;4652;35.0;43;14.51;6880.0;2.34;3.13;13.33;102.8;40.5;70.98;29.02
36770;4653;35.0;43;14.12;6920.0;2.34;3.13;13.33;102.8;40.5;70.98;29.02
36779;4655;35.0;43;14.12;6960.0;2.34;3.13;13.33;102.7;40.5;70.98;29.02
36790;4656;35.0;43;13.73;6990.0;2.34;3.13;13.33;102.6;41.0;70.20;29.80
36804;4657;35.0;43;13.73;7030.0;1.56;3.13;13.33;102.4;41.5;70.20;29.80
36820;4656;35.0;43;13.73;7070.0;1.56;2.34;13.33;102.3;42.0;70.20;29.80
36830;4654;34.0;43;13.33;7110.0;1.56;2.34;12.94;102.2;42.5;70.20;29.80
36839;4652;34.0;43;13.33;7140.0;1.56;2.34;12.94;102.1;43.0;70.20;29.80
36850;4650;33.0;43;13.33;7180.0;1.56;2.34;12.94;102.0;43.5;70.20;29.80
36859;4648;32.0;43;12.94;7120.0;1.56;2.34;12.94;101.8;44.0;70.20;29.80
36869;4646;32.0;43;12.94;7050.0;1.56;2.34;12.94;101.7;44.5;70.20;29.80
36880;4645;31.0;43;12.94;6990.0;1.56;2.34;12.94;101.6;45.0;70.20;29.80
36891;4643;31.0;43;12.55;6930.0;1.56;2.34;12.55;101.5;45.5;70.20;29.80
36902;4641;30.0;43;12.55;6870.0;1.56;3.13;12.16;101.4;46.0;70.20;29.80
36921;4639;29.0;43;12.16;6800.0;1.56;3.13;11.76;101.3;47.5;100.00;0.00
36933;4637;29.0;43;12.16;6740.0;1.56;3.13;11.37;101.2;49.0;100.00;0.00
36950;4633;28.0;43;12.16;6680.0;1.56;3.13;10.98;101.1;51.0;100.00;0.00
36962;4629;28.0;43;11.76;6620.0;1.56;3.13;10.98;101.0;52.5;100.00;0.00
36979;4625;28.0;43;11.76;6550.0;1.56;3.13;10.59;100.9;54.0;100.00;0.00
36991;4621;28.0;43;11.76;6490.0;1.56;3.91;10.20;100.8;55.5;100.00;0.00
36999;4617;28.0;43;11.76;6410.0;1.56;3.91;9.80;100.7;57.0;100.00;0.00
37013;4613;28.0;43;11.37;6320.0;1.56;3.91;9.41;100.6;58.5;100.00;0.00
37029;4609;29.0;43;11.37;6240.0;2.34;3.91;9.02;100.5;60.5;100.00;0.00
37040;4605;29.0;43;11.37;6160.0;2.34;3.13;9.02;100.4;62.0;100.00;0.00
37049;4601;29.0;43;11.37;6080.0;2.34;3.13;8.63;100.3;63.5;100.00;0.00
37062;4597;29.0;43;11.37;5990.0;2.34;2.34;8.63;100.2;64.5;100.00;0.00
37084;4593;29.0;43;11.37;5910.0;3.13;2.34;8.63;100.2;65.0;100.00;0.00
37100;4593;29.0;43;10.98;5830.0;3.13;1.56;8.63;100.1;66.0;100.00;0.00
37111;4593;29.0;43;10.98;5750.0;3.13;1.56;8.24;100.0;67.0;100.00;0.00
37131;4592;28.0;43;10.98;5660.0;3.13;0.78;8.24;100.0;67.5;100.00;0.00
37140;4592;28.0;43;10.98;5580.0;3.91;0.78;8.24;99.9;68.5;100.00;0.00
37151;4592;27.0;43;10.59;5620.0;3.91;0.00;8.24;99.8;69.0;100.00;0.00
37160;4591;27.0;43;10.59;5660.0;3.91;0.00;7.84;99.7;70.0;100.00;0.00
37172;4591;26.0;43;10.59;5690.0;3.13;0.00;7.84;99.7;71.0;100.00;0.00
37189;4590;26.0;43;10.20;5730.0;3.13;0.00;7.84;99.6;71.5;100.00;0.00
37199;4590;25.0;43;10.20;5770.0;2.34;0.00;7.45;99.6;72.5;100.00;0.00
37211;4590;25.0;43;9.80;5810.0;2.34;0.00;7.45;99.6;74.0;100.00;0.00
37234;4589;24.0;43;9.80;5850.0;1.56;0.00;7.06;99.6;75.5;100.00;0.00
37251;4592;24.0;43;9.80;5890.0;1.56;0.00;7.06;99.5;77.0;100.00;0.00
37262;4595;24.0;43;9.41;5920.0;0.78;0.00;6.67;99.5;78.5;100.00;0.00
37279;4598;24.0;43;9.41;5960.0;0.78;0.00;6.67;99.5;80.0;100.00;0.00
37290;4601;24.0;43;9.41;6000.0;0.00;0.00;6.27;99.5;82.0;100.00;0.00
37301;4604;24.0;43;9.41;6180.0;0.00;0.00;6.27;99.5;83.5;100.00;0.00
37312;4606;24.0;43;9.41;6360.0;0.00;0.00;5.88;99.5;85.0;100.00;0.00
37331;4609;25.0;43;9.41;6540.0;0.00;0.00;5.88;99.5;86.5;100.00;0.00
37341;4612;25.0;43;9.41;6720.0;0.00;0.00;5.88;99.5;88.0;100.00;0.00
37350;4615;25.0;43;9.02;6900.0;0.00;0.00;5.88;99.5;89.5;100.00;0.00
37360;4618;25.0;43;9.02;7080.0;0.00;0.00;5.88;99.5;90.0;0.00;0.00
37374;4621;25.0;43;9.02;7260.0;0.00;0.00;5.88;99.5;90.0;0.00;0.00
37390;4615;25.0;43;9.02;7440.0;0.00;0.00;5.88;99.5;90.5;0.00;0.00
37402;4610;25.0;43;9.02;7620.0;0.00;0.00;5.49;99.5;91.0;0.00;0.00
37420;4605;25.0;43;9.02;7800.0;0.00;0.00;5.49;99.5;91.0;0.00;0.00
37429;4600;25.0;43;9.02;7980.0;0.00;0.00;5.49;99.4;91.5;0.00;0.00
37440;4595;25.0;43;9.02;7980.0;0.00;0.00;5.49;99.4;91.5;0.00;0.00
37449;4589;25.0;43;9.02;7990.0;0.00;0.00;5.49;99.4;92.0;0.00;0.00
37461;4584;25.0;43;9.02;7990.0;0.00;0.00;5.49;99.4;92.5;0.00;0.00
37471;4579;25.0;43;9.02;7990.0;0.00;0.00;5.49;99.4;92.5;0.00;0.00
37482;4574;25.0;43;9.02;8000.0;0.00;0.00;5.49;99.4;93.0;0.00;0.00
37498;4569;25.0;43;9.02;8000.0;0.00;0.00;5.49;99.4;93.0;0.00;0.00
37513;4563;25.0;43;9.02;8010.0;0.00;0.00;5.49;99.4;93.0;0.00;0.00
37531;4564;25.0;43;9.02;8010.0;0.00;0.00;5.49;99.4;93.0;0.00;0.00
37540;4564;25.0;43;9.02;8010.0;0.00;0.00;5.49;99.4;93.0;0.00;0.00
37550;4565;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;93.0;0.00;0.00
37561;4565;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;93.5;0.00;0.00
37579;4566;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;93.5;0.00;0.00
37590;4566;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.5;93.5;0.00;0.00
37599;4567;24.0;43;9.02;8020.0;0.00;0.00;5.49;99.5;93.5;0.00;0.00
37611;4567;24.0;43;9.02;8020.0;0.00;0.00;5.49;99.5;93.5;0.00;0.00
37620;4568;24.0;43;9.02;8020.0;0.00;0.00;5.49;99.5;93.5;0.00;0.00
37631;4568;24.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;93.5;0.00;0.00
37646;4569;24.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;93.5;0.00;0.00
37662;4567;24.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;93.5;0.00;0.00
37679;4566;24.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;93.5;0.00;0.00
37690;4565;24.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;93.5;0.00;0.00
37699;4564;24.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37710;4563;24.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37719;4561;24.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37731;4560;25.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37739;4559;25.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37750;4558;25.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37762;4557;25.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37784;4555;25.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37797;4553;25.0;43;9.02;8020.0;0.00;0.00;5.88;99.4;94.0;0.00;0.00
37812;4550;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37828;4547;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37838;4545;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37851;4542;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37862;4540;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37878;4537;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37890;4534;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37899;4532;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37910;4529;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37924;4526;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37939;4525;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37948;4524;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37958;4523;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.0;0.00;0.00
37970;4521;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
37978;4520;25.0;43;9.02;8020.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
37989;4519;25.0;43;9.02;8030.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
37998;4517;24.0;43;9.02;8030.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38009;4516;24.0;44;9.02;8030.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38017;4515;24.0;44;8.63;8030.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38030;4514;24.0;44;8.63;8040.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38043;4512;24.0;44;8.63;8040.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38059;4511;24.0;44;8.63;8040.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38069;4510;24.0;44;8.63;8040.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38078;4509;24.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38092;4508;24.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38111;4506;24.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38117;4505;24.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38130;4504;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38139;4503;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38149;4502;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38161;4501;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38175;4499;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38188;4496;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38199;4493;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38210;4490;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;94.5;0.00;0.00
38220;4486;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38228;4483;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38240;4480;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38250;4476;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38262;4473;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38278;4470;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38289;4467;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38306;4463;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38319;4461;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38331;4459;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38339;4457;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38349;4454;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38360;4452;25.0;44;8.63;8050.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38369;4450;25.0;44;8.63;8060.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38377;4447;25.0;44;8.63;8060.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38389;4445;25.0;44;8.63;8060.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38401;4443;25.0;44;8.63;8070.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38418;4441;25.0;44;8.63;8070.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38433;4438;25.0;44;8.63;8080.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38451;4437;25.0;44;8.63;8080.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38470;4435;25.0;44;8.63;8080.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38479;4433;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38489;4431;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38499;4429;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38510;4427;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38520;4426;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38529;4424;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38539;4422;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38548;4420;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.4;95.0;0.00;0.00
38565;4418;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38579;4418;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38590;4418;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38599;4418;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38611;4418;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38620;4418;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38630;4417;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38639;4417;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38649;4417;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38661;4417;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38680;4417;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38695;4417;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38708;4415;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38717;4414;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38729;4413;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38739;4412;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38750;4411;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38758;4410;25.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38768;4409;24.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38779;4407;24.0;44;8.63;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38789;4406;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38799;4405;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38816;4404;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38830;4402;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38839;4399;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38849;4397;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.0;0.00;0.00
38859;4395;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38869;4393;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38879;4390;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38891;4388;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38900;4386;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38910;4384;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38919;4381;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38935;4379;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38948;4379;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38959;4378;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38968;4378;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38979;4377;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38991;4377;24.0;44;8.24;8090.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
38999;4376;24.0;44;8.24;8100.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39008;4376;24.0;44;8.24;8100.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39018;4375;24.0;44;8.24;8100.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39030;4375;24.0;44;8.24;8100.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39040;4375;24.0;44;8.24;8110.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39056;4374;24.0;44;8.24;8110.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39068;4372;24.0;44;8.24;8110.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39079;4371;24.0;44;8.24;8110.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39090;4369;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39098;4368;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39112;4366;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39129;4364;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39138;4363;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39149;4361;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39158;4359;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39170;4358;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39185;4356;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39200;4354;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39208;4352;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39220;4350;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39230;4348;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39239;4346;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39250;4345;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39260;4343;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39270;4341;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39280;4339;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39289;4337;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39305;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39319;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39329;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39339;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39350;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39360;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39369;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39379;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39388;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39400;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39408;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39426;4335;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39439;4333;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39448;4331;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39458;4329;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39469;4327;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39480;4324;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39490;4322;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39500;4320;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39511;4318;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39529;4316;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39538;4314;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39554;4312;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39569;4310;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39581;4308;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39590;4307;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;95.5;0.00;0.00
39599;4305;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39611;4303;24.0;44;8.24;8120.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39629;4301;24.0;44;8.24;8130.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39640;4300;24.0;44;8.24;8130.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39650;4298;24.0;44;8.24;8130.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39661;4296;24.0;44;8.24;8140.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39679;4294;24.0;44;8.24;8140.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39694;4293;24.0;44;8.24;8150.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39711;4291;24.0;44;8.24;8150.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39729;4290;24.0;44;8.24;8150.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39740;4289;24.0;44;8.24;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39749;4287;24.0;44;8.24;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39761;4286;24.0;44;8.24;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39770;4285;24.0;44;8.24;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39778;4283;24.0;44;8.24;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39789;4282;24.0;44;8.24;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39799;4281;24.0;44;7.84;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39811;4279;24.0;44;7.84;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39835;4278;24.0;44;7.84;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39849;4278;24.0;44;7.84;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
39858;4278;24.0;44;7.84;8160.0;0.00;0.00;5.49;99.3;96.0;0.00;0.00
